Time	-Fx	-Fy	-Fz	Fres	-	-	-	Marker
7.019	00138.00	-00006.00	00288.00	00319.41	-	-	-	0
7.024	00138.00	00000.00	00288.00	00319.36	-	-	-	0
7.028	00138.00	00000.00	00288.00	00319.36	-	-	-	0
7.033	00144.00	00006.00	00294.00	00327.43	-	-	-	0
7.037	00144.00	00012.00	00300.00	00332.99	-	-	-	0
7.042	00144.00	00012.00	00300.00	00332.99	-	-	-	0
7.046	00144.00	00018.00	00312.00	00344.10	-	-	-	0
7.051	00150.00	00018.00	00318.00	00352.06	-	-	-	0
7.055	00150.00	00024.00	00330.00	00363.29	-	-	-	0
7.060	00150.00	00024.00	00342.00	00374.22	-	-	-	0
7.064	00150.00	00030.00	00360.00	00391.15	-	-	-	0
7.069	00150.00	00030.00	00378.00	00407.78	-	-	-	0
7.073	00156.00	00030.00	00396.00	00426.68	-	-	-	0
7.078	00156.00	00030.00	00420.00	00449.04	-	-	-	0
7.083	00156.00	00030.00	00444.00	00471.56	-	-	-	0
7.087	00162.00	00030.00	00474.00	00501.82	-	-	-	0
7.092	00168.00	00030.00	00504.00	00532.11	-	-	-	0
7.096	00174.00	00030.00	00534.00	00562.43	-	-	-	0
7.101	00180.00	00030.00	00570.00	00598.50	-	-	-	0
7.106	00192.00	00024.00	00606.00	00636.14	-	-	-	0
7.110	00204.00	00018.00	00642.00	00673.87	-	-	-	0
7.115	00216.00	00018.00	00684.00	00717.52	-	-	-	0
7.120	00234.00	00012.00	00732.00	00768.59	-	-	-	0
7.124	00252.00	00006.00	00774.00	00814.01	-	-	-	0
7.129	00270.00	00006.00	00822.00	00865.23	-	-	-	0
7.134	00294.00	00006.00	00876.00	00924.04	-	-	-	0
7.138	00318.00	00006.00	00924.00	00977.21	-	-	-	0
7.143	00342.00	00006.00	00978.00	01036.09	-	-	-	0
7.148	00372.00	00012.00	01026.00	01091.42	-	-	-	0
7.153	00402.00	00018.00	01080.00	01152.53	-	-	-	0
7.158	00426.00	00030.00	01128.00	01206.13	-	-	-	0
7.162	00450.00	00048.00	01170.00	01254.47	-	-	-	0
7.167	00474.00	00066.00	01218.00	01308.65	-	-	-	0
7.172	00492.00	00084.00	01260.00	01355.26	-	-	-	0
7.177	00510.00	00108.00	01302.00	01402.49	-	-	-	0
7.182	00522.00	00126.00	01338.00	01441.74	-	-	-	0
7.187	00534.00	00144.00	01368.00	01475.57	-	-	-	0
7.191	00540.00	00156.00	01392.00	01501.20	-	-	-	0
7.196	00546.00	00168.00	01410.00	01521.33	-	-	-	0
7.201	00546.00	00180.00	01428.00	01539.38	-	-	-	0
7.206	00546.00	00186.00	01434.00	01545.66	-	-	-	0
7.211	00540.00	00186.00	01434.00	01543.55	-	-	-	0
7.216	00540.00	00186.00	01434.00	01543.55	-	-	-	0
7.220	00528.00	00186.00	01428.00	01533.81	-	-	-	0
7.225	00522.00	00186.00	01416.00	01520.57	-	-	-	0
7.230	00510.00	00180.00	01398.00	01498.97	-	-	-	0
7.235	00504.00	00174.00	01380.00	01479.42	-	-	-	0
7.239	00492.00	00168.00	01356.00	01452.25	-	-	-	0
7.244	00480.00	00162.00	01332.00	01425.09	-	-	-	0
7.249	00468.00	00156.00	01308.00	01397.94	-	-	-	0
7.253	00456.00	00150.00	01278.00	01365.18	-	-	-	0
7.258	00444.00	00138.00	01254.00	01337.42	-	-	-	0
7.263	00432.00	00132.00	01224.00	01304.69	-	-	-	0
7.267	00420.00	00126.00	01194.00	01271.97	-	-	-	0
7.272	00414.00	00120.00	01170.00	01246.87	-	-	-	0
7.277	00396.00	00114.00	01140.00	01212.19	-	-	-	0
7.281	00384.00	00108.00	01116.00	01185.15	-	-	-	0
7.286	00372.00	00102.00	01086.00	01152.47	-	-	-	0
7.291	00360.00	00090.00	01056.00	01119.30	-	-	-	0
7.295	00348.00	00084.00	01026.00	01086.66	-	-	-	0
7.300	00342.00	00072.00	00996.00	01055.54	-	-	-	0
7.304	00330.00	00060.00	00966.00	01022.57	-	-	-	0
7.309	00324.00	00048.00	00930.00	00985.99	-	-	-	0
7.313	00318.00	00042.00	00894.00	00949.80	-	-	-	0
7.318	00306.00	00036.00	00858.00	00911.64	-	-	-	0
7.323	00300.00	00024.00	00828.00	00881.00	-	-	-	0
7.327	00288.00	00018.00	00792.00	00842.93	-	-	-	0
7.332	00282.00	00012.00	00756.00	00806.97	-	-	-	0
7.336	00270.00	00006.00	00726.00	00774.60	-	-	-	0
7.341	00264.00	00006.00	00696.00	00744.41	-	-	-	0
7.345	00252.00	00000.00	00660.00	00706.47	-	-	-	0
7.350	00246.00	00000.00	00636.00	00681.92	-	-	-	0
7.354	00240.00	-00006.00	00606.00	00651.82	-	-	-	0
7.359	00234.00	-00006.00	00582.00	00627.31	-	-	-	0
7.363	00228.00	-00012.00	00552.00	00597.35	-	-	-	0
7.368	00222.00	-00012.00	00528.00	00572.90	-	-	-	0
7.372	00216.00	-00018.00	00510.00	00554.15	-	-	-	0
7.377	00216.00	-00018.00	00486.00	00532.14	-	-	-	0
7.381	00210.00	-00018.00	00468.00	00513.27	-	-	-	0
7.386	00204.00	-00018.00	00450.00	00494.41	-	-	-	0
7.390	00204.00	-00024.00	00432.00	00478.35	-	-	-	0
7.395	00198.00	-00024.00	00420.00	00464.95	-	-	-	0
7.399	00198.00	-00024.00	00408.00	00454.14	-	-	-	0
7.404	00192.00	-00024.00	00390.00	00435.36	-	-	-	0
7.409	00186.00	-00024.00	00378.00	00421.97	-	-	-	0
7.413	00180.00	-00024.00	00366.00	00408.57	-	-	-	0
7.418	00180.00	-00024.00	00354.00	00397.86	-	-	-	0
7.422	00174.00	-00024.00	00342.00	00384.47	-	-	-	0
7.427	00168.00	-00024.00	00330.00	00371.08	-	-	-	0
7.431	00168.00	-00024.00	00324.00	00365.75	-	-	-	0
7.436	00162.00	-00024.00	00318.00	00357.69	-	-	-	0
7.440	00156.00	-00024.00	00312.00	00349.65	-	-	-	0
7.445	00150.00	-00024.00	00306.00	00341.63	-	-	-	0
7.449	00150.00	-00024.00	00300.00	00336.27	-	-	-	0
7.454	00144.00	-00024.00	00294.00	00328.25	-	-	-	0
7.458	00144.00	-00024.00	00288.00	00322.89	-	-	-	0
7.463	00138.00	-00024.00	00288.00	00320.26	-	-	-	0
7.467	00138.00	-00024.00	00282.00	00314.87	-	-	-	0
7.472	00138.00	-00024.00	00282.00	00314.87	-	-	-	0
7.476	00138.00	-00024.00	00276.00	00309.51	-	-	-	0
7.480	00138.00	-00018.00	00276.00	00309.10	-	-	-	0
7.485	00144.00	-00018.00	00276.00	00311.83	-	-	-	0
7.489	00150.00	-00018.00	00276.00	00314.64	-	-	-	0
7.494	00150.00	-00012.00	00276.00	00314.36	-	-	-	0
7.498	00150.00	-00006.00	00276.00	00314.18	-	-	-	0
7.503	00150.00	00000.00	00282.00	00319.41	-	-	-	0
7.508	00156.00	00006.00	00288.00	00327.59	-	-	-	0
7.512	00156.00	00012.00	00300.00	00338.35	-	-	-	0
7.517	00156.00	00012.00	00312.00	00349.03	-	-	-	0
7.521	00156.00	00018.00	00324.00	00360.05	-	-	-	0
7.526	00156.00	00018.00	00336.00	00370.89	-	-	-	0
7.530	00156.00	00024.00	00354.00	00387.59	-	-	-	0
7.535	00156.00	00024.00	00378.00	00409.63	-	-	-	0
7.539	00156.00	00030.00	00402.00	00432.25	-	-	-	0
7.544	00150.00	00030.00	00426.00	00452.63	-	-	-	0
7.549	00156.00	00036.00	00456.00	00483.29	-	-	-	0
7.553	00156.00	00036.00	00492.00	00517.39	-	-	-	0
7.558	00162.00	00036.00	00528.00	00553.47	-	-	-	0
7.562	00168.00	00036.00	00564.00	00589.59	-	-	-	0
7.567	00180.00	00030.00	00606.00	00632.88	-	-	-	0
7.572	00192.00	00024.00	00648.00	00676.27	-	-	-	0
7.576	00210.00	00012.00	00690.00	00721.35	-	-	-	0
7.581	00228.00	00006.00	00732.00	00766.71	-	-	-	0
7.585	00246.00	00000.00	00780.00	00817.87	-	-	-	0
7.590	00270.00	-00006.00	00822.00	00865.23	-	-	-	0
7.595	00288.00	-00006.00	00864.00	00910.76	-	-	-	0
7.600	00312.00	-00006.00	00912.00	00963.91	-	-	-	0
7.604	00336.00	00000.00	00960.00	01017.10	-	-	-	0
7.609	00360.00	00006.00	01002.00	01064.73	-	-	-	0
7.614	00390.00	00018.00	01050.00	01120.23	-	-	-	0
7.619	00414.00	00030.00	01098.00	01173.84	-	-	-	0
7.623	00438.00	00042.00	01146.00	01227.57	-	-	-	0
7.628	00462.00	00060.00	01194.00	01281.67	-	-	-	0
7.633	00486.00	00084.00	01242.00	01336.34	-	-	-	0
7.638	00510.00	00108.00	01284.00	01385.79	-	-	-	0
7.643	00534.00	00132.00	01326.00	01435.57	-	-	-	0
7.648	00552.00	00162.00	01362.00	01478.51	-	-	-	0
7.653	00570.00	00192.00	01398.00	01521.90	-	-	-	0
7.658	00582.00	00210.00	01428.00	01556.28	-	-	-	0
7.662	00594.00	00228.00	01452.00	01585.28	-	-	-	0
7.667	00606.00	00246.00	01464.00	01603.45	-	-	-	0
7.672	00612.00	00252.00	01476.00	01617.60	-	-	-	0
7.677	00612.00	00258.00	01482.00	01624.02	-	-	-	0
7.682	00612.00	00264.00	01482.00	01624.98	-	-	-	0
7.687	00612.00	00264.00	01476.00	01619.51	-	-	-	0
7.691	00606.00	00264.00	01464.00	01606.31	-	-	-	0
7.696	00600.00	00258.00	01452.00	01592.13	-	-	-	0
7.701	00588.00	00252.00	01428.00	01564.75	-	-	-	0
7.706	00582.00	00246.00	01404.00	01539.63	-	-	-	0
7.710	00570.00	00234.00	01380.00	01511.31	-	-	-	0
7.715	00558.00	00228.00	01350.00	01478.46	-	-	-	0
7.720	00540.00	00216.00	01320.00	01442.45	-	-	-	0
7.725	00528.00	00204.00	01284.00	01403.23	-	-	-	0
7.729	00510.00	00198.00	01248.00	01362.65	-	-	-	0
7.734	00498.00	00186.00	01212.00	01323.46	-	-	-	0
7.738	00480.00	00174.00	01176.00	01282.05	-	-	-	0
7.743	00462.00	00162.00	01140.00	01240.68	-	-	-	0
7.748	00444.00	00156.00	01098.00	01194.60	-	-	-	0
7.752	00432.00	00144.00	01062.00	01155.51	-	-	-	0
7.757	00414.00	00132.00	01020.00	01108.70	-	-	-	0
7.762	00396.00	00126.00	00984.00	01068.15	-	-	-	0
7.766	00384.00	00114.00	00948.00	01029.15	-	-	-	0
7.771	00360.00	00108.00	00912.00	00986.41	-	-	-	0
7.775	00348.00	00096.00	00876.00	00947.47	-	-	-	0
7.780	00330.00	00090.00	00840.00	00906.97	-	-	-	0
7.784	00312.00	00084.00	00810.00	00872.07	-	-	-	0
7.789	00294.00	00078.00	00786.00	00842.80	-	-	-	0
7.793	00276.00	00066.00	00762.00	00813.13	-	-	-	0
7.798	00258.00	00060.00	00738.00	00784.10	-	-	-	0
7.803	00240.00	00048.00	00714.00	00754.78	-	-	-	0
7.807	00228.00	00042.00	00690.00	00727.91	-	-	-	0
7.812	00216.00	00030.00	00660.00	00695.09	-	-	-	0
7.816	00204.00	00024.00	00636.00	00668.35	-	-	-	0
7.821	00192.00	00018.00	00612.00	00641.66	-	-	-	0
7.825	00186.00	00012.00	00588.00	00616.83	-	-	-	0
7.830	00174.00	00006.00	00570.00	00596.00	-	-	-	0
7.834	00168.00	00000.00	00546.00	00571.26	-	-	-	0
7.839	00162.00	-00006.00	00528.00	00552.33	-	-	-	0
7.843	00150.00	-00006.00	00504.00	00525.88	-	-	-	0
7.848	00144.00	-00012.00	00486.00	00507.03	-	-	-	0
7.852	00138.00	-00012.00	00468.00	00488.07	-	-	-	0
7.857	00138.00	-00012.00	00456.00	00476.58	-	-	-	0
7.861	00132.00	-00012.00	00438.00	00457.62	-	-	-	0
7.866	00126.00	-00012.00	00426.00	00444.41	-	-	-	0
7.870	00126.00	-00012.00	00414.00	00432.92	-	-	-	0
7.875	00126.00	-00012.00	00402.00	00421.45	-	-	-	0
7.879	00126.00	-00012.00	00396.00	00415.74	-	-	-	0
7.884	00126.00	-00006.00	00384.00	00404.19	-	-	-	0
7.888	00126.00	-00006.00	00378.00	00398.49	-	-	-	0
7.893	00132.00	00000.00	00366.00	00389.08	-	-	-	0
7.897	00132.00	00006.00	00360.00	00383.48	-	-	-	0
7.902	00132.00	00012.00	00354.00	00378.00	-	-	-	0
7.906	00132.00	00018.00	00348.00	00372.63	-	-	-	0
7.911	00132.00	00024.00	00342.00	00367.37	-	-	-	0
7.916	00138.00	00036.00	00336.00	00365.02	-	-	-	0
7.920	00138.00	00036.00	00330.00	00359.50	-	-	-	0
7.925	00138.00	00042.00	00324.00	00354.66	-	-	-	0
7.929	00138.00	00048.00	00324.00	00355.42	-	-	-	0
7.934	00138.00	00054.00	00318.00	00350.83	-	-	-	0
7.938	00138.00	00054.00	00318.00	00350.83	-	-	-	0
7.943	00138.00	00060.00	00318.00	00351.81	-	-	-	0
7.947	00138.00	00060.00	00324.00	00357.24	-	-	-	0
7.952	00144.00	00060.00	00324.00	00359.60	-	-	-	0
7.956	00144.00	00060.00	00330.00	00365.02	-	-	-	0
7.961	00144.00	00060.00	00336.00	00370.45	-	-	-	0
7.965	00138.00	00060.00	00336.00	00368.16	-	-	-	0
7.970	00138.00	00054.00	00348.00	00378.24	-	-	-	0
7.974	00138.00	00054.00	00354.00	00383.77	-	-	-	0
7.979	00138.00	00048.00	00360.00	00388.52	-	-	-	0
7.983	00138.00	00048.00	00372.00	00399.66	-	-	-	0
7.988	00138.00	00048.00	00384.00	00410.86	-	-	-	0
7.992	00138.00	00042.00	00402.00	00427.10	-	-	-	0
7.997	00138.00	00042.00	00420.00	00444.08	-	-	-	0
8.002	00138.00	00042.00	00438.00	00461.14	-	-	-	0
8.006	00138.00	00042.00	00456.00	00478.27	-	-	-	0
8.011	00138.00	00036.00	00474.00	00494.99	-	-	-	0
8.015	00138.00	00036.00	00498.00	00518.02	-	-	-	0
8.020	00144.00	00030.00	00522.00	00542.33	-	-	-	0
8.024	00150.00	00024.00	00546.00	00566.74	-	-	-	0
8.029	00156.00	00012.00	00570.00	00591.08	-	-	-	0
8.034	00162.00	00000.00	00594.00	00615.69	-	-	-	0
8.038	00174.00	-00012.00	00618.00	00642.14	-	-	-	0
8.043	00180.00	-00018.00	00636.00	00661.23	-	-	-	0
8.047	00192.00	-00030.00	00654.00	00682.26	-	-	-	0
8.052	00204.00	-00036.00	00672.00	00703.20	-	-	-	0
8.057	00210.00	-00042.00	00690.00	00722.47	-	-	-	0
8.061	00222.00	-00048.00	00708.00	00743.54	-	-	-	0
8.066	00228.00	-00048.00	00726.00	00762.47	-	-	-	0
8.070	00240.00	-00048.00	00738.00	00777.53	-	-	-	0
8.075	00246.00	-00048.00	00750.00	00790.77	-	-	-	0
8.080	00252.00	-00048.00	00762.00	00804.02	-	-	-	0
8.084	00258.00	-00048.00	00774.00	00817.28	-	-	-	0
8.089	00264.00	-00042.00	00780.00	00824.54	-	-	-	0
8.093	00270.00	-00042.00	00780.00	00826.48	-	-	-	0
8.098	00276.00	-00036.00	00780.00	00828.17	-	-	-	0
8.103	00282.00	-00030.00	00774.00	00824.32	-	-	-	0
8.107	00288.00	-00024.00	00762.00	00814.96	-	-	-	0
8.112	00288.00	-00012.00	00756.00	00809.09	-	-	-	0
8.117	00288.00	-00006.00	00744.00	00797.82	-	-	-	0
8.121	00288.00	00006.00	00732.00	00786.64	-	-	-	0
8.126	00282.00	00012.00	00720.00	00773.35	-	-	-	0
8.130	00276.00	00018.00	00702.00	00754.52	-	-	-	0
8.135	00270.00	00024.00	00684.00	00735.75	-	-	-	0
8.139	00264.00	00030.00	00666.00	00717.04	-	-	-	0
8.144	00252.00	00036.00	00648.00	00696.21	-	-	-	0
8.149	00246.00	00042.00	00630.00	00677.63	-	-	-	0
8.153	00234.00	00048.00	00612.00	00656.97	-	-	-	0
8.158	00228.00	00048.00	00588.00	00632.48	-	-	-	0
8.162	00216.00	00054.00	00570.00	00611.94	-	-	-	0
8.167	00210.00	00054.00	00546.00	00587.48	-	-	-	0
8.171	00198.00	00054.00	00528.00	00566.48	-	-	-	0
8.176	00192.00	00054.00	00510.00	00547.61	-	-	-	0
8.180	00180.00	00060.00	00486.00	00521.72	-	-	-	0
8.185	00174.00	00060.00	00468.00	00502.89	-	-	-	0
8.189	00168.00	00060.00	00456.00	00489.65	-	-	-	0
8.194	00156.00	00060.00	00438.00	00468.81	-	-	-	0
8.198	00150.00	00060.00	00420.00	00450.00	-	-	-	0
8.203	00144.00	00060.00	00408.00	00436.81	-	-	-	0
8.207	00138.00	00060.00	00396.00	00423.63	-	-	-	0
8.212	00132.00	00060.00	00384.00	00410.46	-	-	-	0
8.216	00126.00	00060.00	00372.00	00397.32	-	-	-	0
8.221	00126.00	00060.00	00360.00	00386.10	-	-	-	0
8.225	00120.00	00060.00	00354.00	00378.57	-	-	-	0
8.230	00120.00	00060.00	00348.00	00372.97	-	-	-	0
8.234	00114.00	00066.00	00336.00	00360.90	-	-	-	0
8.239	00114.00	00066.00	00336.00	00360.90	-	-	-	0
8.243	00108.00	00066.00	00330.00	00353.44	-	-	-	0
8.248	00108.00	00066.00	00324.00	00347.84	-	-	-	0
8.252	00108.00	00066.00	00324.00	00347.84	-	-	-	0
8.257	00102.00	00066.00	00318.00	00340.42	-	-	-	0
8.261	00108.00	00066.00	00318.00	00342.26	-	-	-	0
8.266	00102.00	00066.00	00312.00	00334.82	-	-	-	0
8.270	00108.00	00066.00	00312.00	00336.70	-	-	-	0
8.275	00108.00	00066.00	00312.00	00336.70	-	-	-	0
8.279	00108.00	00066.00	00312.00	00336.70	-	-	-	0
8.284	00108.00	00066.00	00306.00	00331.14	-	-	-	0
8.288	00108.00	00060.00	00306.00	00330.00	-	-	-	0
8.293	00108.00	00060.00	00306.00	00330.00	-	-	-	0
8.297	00108.00	00060.00	00306.00	00330.00	-	-	-	0
8.302	00114.00	00060.00	00306.00	00332.01	-	-	-	0
8.306	00114.00	00060.00	00306.00	00332.01	-	-	-	0
8.311	00114.00	00054.00	00306.00	00330.98	-	-	-	0
8.315	00120.00	00054.00	00306.00	00333.09	-	-	-	0
8.320	00120.00	00048.00	00306.00	00332.17	-	-	-	0
8.324	00120.00	00048.00	00306.00	00332.17	-	-	-	0
8.329	00126.00	00048.00	00306.00	00334.39	-	-	-	0
8.333	00126.00	00042.00	00312.00	00339.09	-	-	-	0
8.338	00126.00	00042.00	00312.00	00339.09	-	-	-	0
8.342	00132.00	00042.00	00318.00	00346.86	-	-	-	0
8.347	00132.00	00036.00	00318.00	00346.18	-	-	-	0
8.351	00138.00	00036.00	00330.00	00359.50	-	-	-	0
8.356	00138.00	00036.00	00330.00	00359.50	-	-	-	0
8.361	00138.00	00036.00	00336.00	00365.02	-	-	-	0
8.365	00144.00	00030.00	00342.00	00372.29	-	-	-	0
8.370	00144.00	00030.00	00348.00	00377.81	-	-	-	0
8.374	00150.00	00024.00	00360.00	00390.74	-	-	-	0
8.379	00156.00	00018.00	00366.00	00398.27	-	-	-	0
8.383	00162.00	00018.00	00372.00	00406.14	-	-	-	0
8.388	00168.00	00012.00	00384.00	00419.31	-	-	-	0
8.392	00174.00	00006.00	00390.00	00427.10	-	-	-	0
8.397	00174.00	00000.00	00402.00	00438.04	-	-	-	0
8.401	00180.00	-00006.00	00414.00	00451.48	-	-	-	0
8.406	00180.00	-00006.00	00420.00	00456.99	-	-	-	0
8.410	00186.00	-00012.00	00432.00	00470.49	-	-	-	0
8.415	00186.00	-00012.00	00444.00	00481.54	-	-	-	0
8.419	00192.00	-00018.00	00450.00	00489.58	-	-	-	0
8.424	00192.00	-00018.00	00462.00	00500.63	-	-	-	0
8.429	00192.00	-00018.00	00468.00	00506.17	-	-	-	0
8.433	00198.00	-00018.00	00480.00	00519.55	-	-	-	0
8.438	00198.00	-00018.00	00486.00	00525.09	-	-	-	0
8.442	00198.00	-00018.00	00492.00	00530.65	-	-	-	0
8.447	00204.00	-00018.00	00498.00	00538.46	-	-	-	0
8.451	00204.00	-00018.00	00504.00	00544.02	-	-	-	0
8.456	00204.00	-00012.00	00510.00	00549.42	-	-	-	0
8.461	00204.00	-00012.00	00516.00	00554.99	-	-	-	0
8.465	00204.00	-00012.00	00516.00	00554.99	-	-	-	0
8.470	00210.00	-00012.00	00522.00	00562.79	-	-	-	0
8.474	00210.00	-00006.00	00522.00	00562.69	-	-	-	0
8.479	00210.00	-00006.00	00516.00	00557.13	-	-	-	0
8.483	00210.00	00000.00	00516.00	00557.10	-	-	-	0
8.488	00210.00	00000.00	00510.00	00551.54	-	-	-	0
8.492	00216.00	00006.00	00510.00	00553.89	-	-	-	0
8.497	00210.00	00006.00	00504.00	00546.03	-	-	-	0
8.502	00210.00	00012.00	00498.00	00540.60	-	-	-	0
8.506	00210.00	00018.00	00486.00	00529.74	-	-	-	0
8.511	00210.00	00024.00	00486.00	00529.97	-	-	-	0
8.515	00204.00	00024.00	00474.00	00516.59	-	-	-	0
8.520	00204.00	00030.00	00468.00	00511.41	-	-	-	0
8.524	00198.00	00036.00	00462.00	00503.93	-	-	-	0
8.529	00192.00	00042.00	00456.00	00496.55	-	-	-	0
8.533	00192.00	00042.00	00444.00	00485.56	-	-	-	0
8.538	00186.00	00048.00	00438.00	00478.27	-	-	-	0
8.542	00180.00	00048.00	00432.00	00470.46	-	-	-	0
8.547	00174.00	00054.00	00420.00	00457.81	-	-	-	0
8.551	00174.00	00054.00	00420.00	00457.81	-	-	-	0
8.556	00168.00	00060.00	00408.00	00445.30	-	-	-	0
8.560	00162.00	00060.00	00402.00	00437.55	-	-	-	0
8.565	00156.00	00060.00	00396.00	00429.83	-	-	-	0
8.569	00150.00	00066.00	00390.00	00423.03	-	-	-	0
8.574	00144.00	00066.00	00384.00	00415.39	-	-	-	0
8.578	00138.00	00066.00	00378.00	00407.78	-	-	-	0
8.583	00138.00	00066.00	00372.00	00402.22	-	-	-	0
8.587	00132.00	00066.00	00366.00	00394.63	-	-	-	0
8.592	00132.00	00066.00	00360.00	00389.08	-	-	-	0
8.597	00126.00	00066.00	00354.00	00381.51	-	-	-	0
8.601	00126.00	00066.00	00348.00	00375.95	-	-	-	0
8.605	00120.00	00066.00	00348.00	00373.98	-	-	-	0
8.610	00120.00	00066.00	00342.00	00368.40	-	-	-	0
8.614	00120.00	00066.00	00336.00	00362.84	-	-	-	0
8.619	00120.00	00066.00	00336.00	00362.84	-	-	-	0
8.623	00114.00	00066.00	00330.00	00355.32	-	-	-	0
8.628	00114.00	00066.00	00330.00	00355.32	-	-	-	0
8.632	00114.00	00066.00	00330.00	00355.32	-	-	-	0
8.637	00114.00	00066.00	00324.00	00349.75	-	-	-	0
8.642	00114.00	00060.00	00324.00	00348.67	-	-	-	0
8.646	00114.00	00060.00	00324.00	00348.67	-	-	-	0
8.651	00114.00	00060.00	00324.00	00348.67	-	-	-	0
8.655	00114.00	00060.00	00324.00	00348.67	-	-	-	0
8.660	00114.00	00060.00	00324.00	00348.67	-	-	-	0
8.664	00114.00	00054.00	00324.00	00347.69	-	-	-	0
8.669	00114.00	00054.00	00330.00	00353.29	-	-	-	0
8.673	00114.00	00054.00	00330.00	00353.29	-	-	-	0
8.678	00114.00	00054.00	00330.00	00353.29	-	-	-	0
8.682	00114.00	00048.00	00336.00	00358.04	-	-	-	0
8.687	00114.00	00048.00	00336.00	00358.04	-	-	-	0
8.691	00114.00	00048.00	00342.00	00363.68	-	-	-	0
8.696	00114.00	00042.00	00342.00	00362.94	-	-	-	0
8.700	00114.00	00042.00	00348.00	00368.60	-	-	-	0
8.705	00120.00	00042.00	00348.00	00370.50	-	-	-	0
8.709	00120.00	00036.00	00354.00	00375.52	-	-	-	0
8.714	00120.00	00036.00	00360.00	00381.18	-	-	-	0
8.718	00120.00	00030.00	00360.00	00380.66	-	-	-	0
8.723	00126.00	00030.00	00366.00	00388.24	-	-	-	0
8.727	00126.00	00024.00	00372.00	00393.49	-	-	-	0
8.732	00126.00	00024.00	00378.00	00399.17	-	-	-	0
8.736	00132.00	00018.00	00384.00	00406.45	-	-	-	0
8.741	00132.00	00012.00	00390.00	00411.91	-	-	-	0
8.745	00132.00	00012.00	00396.00	00417.59	-	-	-	0
8.750	00138.00	00006.00	00402.00	00425.07	-	-	-	0
8.755	00138.00	00000.00	00414.00	00436.39	-	-	-	0
8.759	00144.00	-00006.00	00420.00	00444.04	-	-	-	0
8.764	00144.00	-00006.00	00426.00	00449.72	-	-	-	0
8.768	00144.00	-00012.00	00426.00	00449.84	-	-	-	0
8.773	00150.00	-00012.00	00432.00	00457.46	-	-	-	0
8.777	00150.00	-00018.00	00438.00	00463.32	-	-	-	0
8.782	00150.00	-00018.00	00444.00	00469.00	-	-	-	0
8.786	00156.00	-00018.00	00450.00	00476.61	-	-	-	0
8.791	00156.00	-00024.00	00456.00	00482.54	-	-	-	0
8.795	00162.00	-00024.00	00462.00	00490.17	-	-	-	0
